Hourly measurement data supplied by UK-air on 27/01/2021,,,
All Data GMT hour ending,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,
,,Bristol St Paul's,
21/02/2019,09:00:00,84.94242,V ugm-3
21/02/2019,10:00:00,45.75053,V ugm-3
21/02/2019,11:00:00,27.08773,V ugm-3
21/02/2019,12:00:00,35.29936,V ugm-3
21/02/2019,13:00:00,29.6472,V ugm-3
21/02/2019,14:00:00,29.11397,V ugm-3
21/02/2019,15:00:00,25.32809,V ugm-3
21/02/2019,16:00:00,31.0869,V ugm-3
21/02/2019,17:00:00,36.68574,V ugm-3
21/02/2019,18:00:00,45.59056,V ugm-3
21/02/2019,19:00:00,48.52329,V ugm-3
21/02/2019,20:00:00,27.56763,V ugm-3
21/02/2019,21:00:00,24.90151,V ugm-3
21/02/2019,22:00:00,33.05982,V ugm-3
21/02/2019,23:00:00,37.059,V ugm-3
21/02/2019,24:00:00,45.37727,V ugm-3
22/02/2019,01:00:00,55.86331,V ugm-3
22/02/2019,02:00:00,28.94833,V ugm-3
22/02/2019,03:00:00,37.93783,V ugm-3
22/02/2019,04:00:00,35.95799,V ugm-3
22/02/2019,05:00:00,23.75796,V ugm-3
22/02/2019,06:00:00,18.78163,V ugm-3
22/02/2019,07:00:00,21.29655,V ugm-3
22/02/2019,08:00:00,44.41241,V ugm-3
22/02/2019,09:00:00,49.70979,V ugm-3
22/02/2019,10:00:00,44.25188,V ugm-3
22/02/2019,11:00:00,39.22204,V ugm-3
22/02/2019,12:00:00,41.25538,V ugm-3
22/02/2019,13:00:00,30.6071,V ugm-3
22/02/2019,14:00:00,29.42991,V ugm-3
22/02/2019,15:00:00,28.25271,V ugm-3
22/02/2019,16:00:00,26.91499,V ugm-3
22/02/2019,17:00:00,27.93166,V ugm-3
22/02/2019,18:00:00,40.29222,V ugm-3
22/02/2019,19:00:00,41.89749,V ugm-3
22/02/2019,20:00:00,53.72296,V ugm-3
22/02/2019,21:00:00,53.61594,V ugm-3
22/02/2019,22:00:00,51.90366,V ugm-3
22/02/2019,23:00:00,48.85365,V ugm-3
22/02/2019,24:00:00,49.54926,V ugm-3
23/02/2019,01:00:00,47.32368,V ugm-3
23/02/2019,02:00:00,41.29187,V ugm-3
23/02/2019,03:00:00,59.49467,V ugm-3
23/02/2019,04:00:00,62.17945,V ugm-3
23/02/2019,05:00:00,37.53319,V ugm-3
23/02/2019,06:00:00,39.89579,V ugm-3
23/02/2019,07:00:00,57.66902,V ugm-3
23/02/2019,08:00:00,77.80485,V ugm-3
23/02/2019,09:00:00,72.3279,V ugm-3
23/02/2019,10:00:00,55.41381,V ugm-3
23/02/2019,11:00:00,38.98297,V ugm-3
23/02/2019,12:00:00,33.13015,V ugm-3
23/02/2019,13:00:00,34.74102,V ugm-3
23/02/2019,14:00:00,32.86168,V ugm-3
23/02/2019,15:00:00,31.89516,V ugm-3
23/02/2019,16:00:00,38.87558,V ugm-3
23/02/2019,17:00:00,43.65448,V ugm-3
23/02/2019,18:00:00,66.09922,V ugm-3
23/02/2019,19:00:00,53.96403,V ugm-3
23/02/2019,20:00:00,48.70186,V ugm-3
23/02/2019,21:00:00,71.09291,V ugm-3
23/02/2019,22:00:00,98.10177,V ugm-3
23/02/2019,23:00:00,103.41763,V ugm-3
23/02/2019,24:00:00,166.4025,V ugm-3
24/02/2019,01:00:00,171.77637,V ugm-3
24/02/2019,02:00:00,141.49459,V ugm-3
24/02/2019,03:00:00,159.06017,V ugm-3
24/02/2019,04:00:00,155.28842,V ugm-3
24/02/2019,05:00:00,127.26969,V ugm-3
24/02/2019,06:00:00,110.35069,V ugm-3
24/02/2019,07:00:00,140.14753,V ugm-3
24/02/2019,08:00:00,109.43469,V ugm-3
24/02/2019,09:00:00,78.2908,V ugm-3
24/02/2019,10:00:00,87.23524,V ugm-3
24/02/2019,11:00:00,96.88015,V ugm-3
24/02/2019,12:00:00,40.57328,V ugm-3
24/02/2019,13:00:00,23.43875,V ugm-3
24/02/2019,14:00:00,21.28346,V ugm-3
24/02/2019,15:00:00,18.85876,V ugm-3
24/02/2019,16:00:00,20.04417,V ugm-3
24/02/2019,17:00:00,25.21686,V ugm-3
24/02/2019,18:00:00,58.9471,V ugm-3
24/02/2019,19:00:00,134.00497,V ugm-3
24/02/2019,20:00:00,222.04844,V ugm-3
24/02/2019,21:00:00,328.51961,V ugm-3
24/02/2019,22:00:00,370.92488,V ugm-3
24/02/2019,23:00:00,350.0186,V ugm-3
24/02/2019,24:00:00,314.88742,V ugm-3
25/02/2019,01:00:00,287.57392,V ugm-3
25/02/2019,02:00:00,245.74269,V ugm-3
25/02/2019,03:00:00,215.13975,V ugm-3
25/02/2019,04:00:00,180.752,V ugm-3
25/02/2019,05:00:00,167.45107,V ugm-3
25/02/2019,06:00:00,188.59197,V ugm-3
25/02/2019,07:00:00,170.58706,V ugm-3
25/02/2019,08:00:00,312.788,V ugm-3
25/02/2019,09:00:00,388.32212,V ugm-3
25/02/2019,10:00:00,365.07253,V ugm-3
25/02/2019,11:00:00,205.3533,V ugm-3
25/02/2019,12:00:00,117.43743,V ugm-3
25/02/2019,13:00:00,63.2605,V ugm-3
25/02/2019,14:00:00,53.14963,V ugm-3
25/02/2019,15:00:00,44.82304,V ugm-3
25/02/2019,16:00:00,44.33642,V ugm-3
25/02/2019,17:00:00,58.17803,V ugm-3
25/02/2019,18:00:00,121.06004,V ugm-3
25/02/2019,19:00:00,266.82952,V ugm-3
25/02/2019,20:00:00,374.15609,V ugm-3
25/02/2019,21:00:00,438.44389,V ugm-3
25/02/2019,22:00:00,478.94142,V ugm-3
25/02/2019,23:00:00,430.22543,V ugm-3
25/02/2019,24:00:00,452.23144,V ugm-3
26/02/2019,01:00:00,394.69013,V ugm-3
26/02/2019,02:00:00,403.66036,V ugm-3
26/02/2019,03:00:00,327.0517,V ugm-3
26/02/2019,04:00:00,300.68356,V ugm-3
26/02/2019,05:00:00,254.83773,V ugm-3
26/02/2019,06:00:00,257.38774,V ugm-3
26/02/2019,07:00:00,323.19957,V ugm-3
26/02/2019,08:00:00,445.27427,V ugm-3
26/02/2019,09:00:00,220.87383,V ugm-3
26/02/2019,10:00:00,189.08016,V ugm-3
26/02/2019,11:00:00,144.48219,V ugm-3
26/02/2019,12:00:00,94.62146,V ugm-3
26/02/2019,13:00:00,47.09371,V ugm-3
26/02/2019,14:00:00,45.57456,V ugm-3
26/02/2019,15:00:00,42.42774,V ugm-3
26/02/2019,16:00:00,40.5288,V ugm-3
26/02/2019,17:00:00,53.65862,V ugm-3
26/02/2019,18:00:00,95.16402,V ugm-3
26/02/2019,19:00:00,138.0258,V ugm-3
26/02/2019,20:00:00,169.60246,V ugm-3
26/02/2019,21:00:00,312.29423,V ugm-3
26/02/2019,22:00:00,390.42204,V ugm-3
26/02/2019,23:00:00,321.0836,V ugm-3
26/02/2019,24:00:00,430.0285,V ugm-3
27/02/2019,01:00:00,380.73141,V ugm-3
27/02/2019,02:00:00,244.28148,V ugm-3
27/02/2019,03:00:00,160.38628,V ugm-3
27/02/2019,04:00:00,152.60107,V ugm-3
27/02/2019,05:00:00,122.76682,V ugm-3
27/02/2019,06:00:00,114.54607,V ugm-3
27/02/2019,07:00:00,196.42692,V ugm-3
27/02/2019,08:00:00,365.3606,V ugm-3
27/02/2019,09:00:00,363.50957,V ugm-3
27/02/2019,10:00:00,262.90066,V ugm-3
27/02/2019,11:00:00,147.2113,V ugm-3
27/02/2019,12:00:00,140.62382,V ugm-3
27/02/2019,13:00:00,122.05908,V ugm-3
27/02/2019,14:00:00,43.44476,V ugm-3
27/02/2019,15:00:00,25.31555,V ugm-3
27/02/2019,16:00:00,28.0921,V ugm-3
27/02/2019,17:00:00,30.86864,V ugm-3
27/02/2019,18:00:00,45.67688,V ugm-3
27/02/2019,19:00:00,53.40765,V ugm-3
27/02/2019,20:00:00,76.43664,V ugm-3
27/02/2019,21:00:00,114.27386,V ugm-3
27/02/2019,22:00:00,81.88084,V ugm-3
27/02/2019,23:00:00,86.39953,V ugm-3
27/02/2019,24:00:00,73.33344,V ugm-3
28/02/2019,01:00:00,72.98391,V ugm-3
28/02/2019,02:00:00,65.28127,V ugm-3
28/02/2019,03:00:00,82.05227,V ugm-3
28/02/2019,04:00:00,73.63946,V ugm-3
28/02/2019,05:00:00,19.33855,V ugm-3
28/02/2019,06:00:00,41.68168,V ugm-3
28/02/2019,07:00:00,50.53153,V ugm-3
28/02/2019,08:00:00,117.77943,V ugm-3
28/02/2019,09:00:00,111.60639,V ugm-3
28/02/2019,10:00:00,44.577,V ugm-3
28/02/2019,11:00:00,30.75595,V ugm-3
28/02/2019,12:00:00,28.84394,V ugm-3
28/02/2019,13:00:00,22.88942,V ugm-3
28/02/2019,14:00:00,17.37192,V ugm-3
28/02/2019,15:00:00,16.11546,V ugm-3
28/02/2019,16:00:00,19.55707,V ugm-3
28/02/2019,17:00:00,27.36897,V ugm-3
28/02/2019,18:00:00,23.27182,V ugm-3
28/02/2019,19:00:00,21.79684,V ugm-3
28/02/2019,20:00:00,19.88484,V ugm-3
28/02/2019,21:00:00,19.55707,V ugm-3
28/02/2019,22:00:00,22.45239,V ugm-3
28/02/2019,23:00:00,20.21261,V ugm-3
28/02/2019,24:00:00,19.39318,V ugm-3
01/03/2019,01:00:00,12.05937,V ugm-3
01/03/2019,02:00:00,16.55422,V ugm-3
01/03/2019,03:00:00,17.65053,V ugm-3
01/03/2019,04:00:00,26.36616,V ugm-3
01/03/2019,05:00:00,31.18991,V ugm-3
01/03/2019,06:00:00,35.57513,V ugm-3
01/03/2019,07:00:00,48.29228,V ugm-3
01/03/2019,08:00:00,141.36867,V ugm-3
01/03/2019,09:00:00,119.38773,V ugm-3
01/03/2019,10:00:00,48.67599,V ugm-3
01/03/2019,11:00:00,66.43615,V ugm-3
01/03/2019,12:00:00,48.7308,V ugm-3
01/03/2019,13:00:00,49.22414,V ugm-3
01/03/2019,14:00:00,42.81075,V ugm-3
01/03/2019,15:00:00,33.98549,V ugm-3
01/03/2019,16:00:00,31.62843,V ugm-3
01/03/2019,17:00:00,33.71141,V ugm-3
01/03/2019,18:00:00,36.61662,V ugm-3
01/03/2019,19:00:00,36.78107,V ugm-3
01/03/2019,20:00:00,38.6996,V ugm-3
01/03/2019,21:00:00,32.77955,V ugm-3
01/03/2019,22:00:00,22.52909,V ugm-3
01/03/2019,23:00:00,14.80013,V ugm-3
01/03/2019,24:00:00,13.81346,V ugm-3
02/03/2019,01:00:00,29.11436,V ugm-3
02/03/2019,02:00:00,21.67076,V ugm-3
02/03/2019,03:00:00,19.80069,V ugm-3
02/03/2019,04:00:00,17.32561,V ugm-3
02/03/2019,05:00:00,58.96207,V ugm-3
02/03/2019,06:00:00,92.62325,V ugm-3
02/03/2019,07:00:00,14.52051,V ugm-3
02/03/2019,08:00:00,16.44558,V ugm-3
02/03/2019,09:00:00,14.08049,V ugm-3
02/03/2019,10:00:00,16.55558,V ugm-3
02/03/2019,11:00:00,12.87045,V ugm-3
02/03/2019,12:00:00,16.22557,V ugm-3
02/03/2019,13:00:00,17.87563,V ugm-3
02/03/2019,14:00:00,18.15064,V ugm-3
02/03/2019,15:00:00,17.65562,V ugm-3
02/03/2019,16:00:00,18.26064,V ugm-3
02/03/2019,17:00:00,16.88559,V ugm-3
02/03/2019,18:00:00,14.46551,V ugm-3
02/03/2019,19:00:00,15.34554,V ugm-3
02/03/2019,20:00:00,14.2455,V ugm-3
02/03/2019,21:00:00,16.9956,V ugm-3
02/03/2019,22:00:00,14.3555,V ugm-3
02/03/2019,23:00:00,11.00039,V ugm-3
02/03/2019,24:00:00,8.4703,V ugm-3
03/03/2019,01:00:00,8.09432,V ugm-3
03/03/2019,02:00:00,13.74195,V ugm-3
03/03/2019,03:00:00,13.41082,V ugm-3
03/03/2019,04:00:00,13.63157,V ugm-3
03/03/2019,05:00:00,9.82356,V ugm-3
03/03/2019,06:00:00,7.83678,V ugm-3
03/03/2019,07:00:00,20.2542,V ugm-3
03/03/2019,08:00:00,22.35137,V ugm-3
03/03/2019,09:00:00,19.53675,V ugm-3
03/03/2019,10:00:00,10.98252,V ugm-3
03/03/2019,11:00:00,11.03771,V ugm-3
03/03/2019,12:00:00,10.37545,V ugm-3
03/03/2019,13:00:00,11.64478,V ugm-3
03/03/2019,14:00:00,10.43064,V ugm-3
03/03/2019,15:00:00,13.19007,V ugm-3
03/03/2019,16:00:00,9.98913,V ugm-3
03/03/2019,17:00:00,11.81035,V ugm-3
03/03/2019,18:00:00,11.81035,V ugm-3
03/03/2019,19:00:00,10.09951,V ugm-3
03/03/2019,20:00:00,9.82356,V ugm-3
03/03/2019,21:00:00,7.61602,V ugm-3
03/03/2019,22:00:00,7.78159,V ugm-3
03/03/2019,23:00:00,8.6646,V ugm-3
03/03/2019,24:00:00,8.11272,V ugm-3
04/03/2019,01:00:00,8.34319,V ugm-3
04/03/2019,02:00:00,14.12067,V ugm-3
04/03/2019,03:00:00,9.41378,V ugm-3
04/03/2019,04:00:00,10.02291,V ugm-3
04/03/2019,05:00:00,10.13366,V ugm-3
04/03/2019,06:00:00,15.72655,V ugm-3
04/03/2019,07:00:00,21.37482,V ugm-3
04/03/2019,08:00:00,30.29022,V ugm-3
04/03/2019,09:00:00,31.12085,V ugm-3
04/03/2019,10:00:00,47.12428,V ugm-3
04/03/2019,11:00:00,25.58333,V ugm-3
04/03/2019,12:00:00,25.63871,V ugm-3
04/03/2019,13:00:00,26.63546,V ugm-3
04/03/2019,14:00:00,22.86995,V ugm-3
04/03/2019,15:00:00,18.66144,V ugm-3
04/03/2019,16:00:00,18.05231,V ugm-3
04/03/2019,17:00:00,21.37482,V ugm-3
04/03/2019,18:00:00,20.48882,V ugm-3
04/03/2019,19:00:00,16.2803,V ugm-3
04/03/2019,20:00:00,15.06205,V ugm-3
04/03/2019,21:00:00,17.49856,V ugm-3
04/03/2019,22:00:00,13.23467,V ugm-3
04/03/2019,23:00:00,13.67767,V ugm-3
04/03/2019,24:00:00,11.90566,V ugm-3
05/03/2019,01:00:00,7.48232,V ugm-3
05/03/2019,02:00:00,14.50163,V ugm-3
05/03/2019,03:00:00,8.55652,V ugm-3
05/03/2019,04:00:00,6.94523,V ugm-3
05/03/2019,05:00:00,6.61186,V ugm-3
05/03/2019,06:00:00,12.9459,V ugm-3
05/03/2019,07:00:00,36.89304,V ugm-3
05/03/2019,08:00:00,60.72905,V ugm-3
05/03/2019,09:00:00,96.45529,V ugm-3
05/03/2019,10:00:00,40.17119,V ugm-3
05/03/2019,11:00:00,36.17074,V ugm-3
05/03/2019,12:00:00,32.22585,V ugm-3
05/03/2019,13:00:00,27.72534,V ugm-3
05/03/2019,14:00:00,25.28062,V ugm-3
05/03/2019,15:00:00,26.16961,V ugm-3
05/03/2019,16:00:00,34.615,V ugm-3
05/03/2019,17:00:00,51.72804,V ugm-3
05/03/2019,18:00:00,59.22888,V ugm-3
05/03/2019,19:00:00,58.89551,V ugm-3
05/03/2019,20:00:00,32.22585,V ugm-3
05/03/2019,21:00:00,21.55798,V ugm-3
05/03/2019,22:00:00,15.44618,V ugm-3
05/03/2019,23:00:00,16.4463,V ugm-3
05/03/2019,24:00:00,8.4454,V ugm-3
06/03/2019,01:00:00,6.46682,V ugm-3
06/03/2019,02:00:00,15.83256,V ugm-3
06/03/2019,03:00:00,7.47029,V ugm-3
06/03/2019,04:00:00,8.36227,V ugm-3
06/03/2019,05:00:00,18.78722,V ugm-3
06/03/2019,06:00:00,11.65142,V ugm-3
06/03/2019,07:00:00,22.18788,V ugm-3
06/03/2019,08:00:00,25.08679,V ugm-3
06/03/2019,09:00:00,45.43497,V ugm-3
06/03/2019,10:00:00,47.9994,V ugm-3
06/03/2019,11:00:00,38.07618,V ugm-3
06/03/2019,12:00:00,29.76966,V ugm-3
06/03/2019,13:00:00,23.69308,V ugm-3
06/03/2019,14:00:00,20.51542,V ugm-3
06/03/2019,15:00:00,20.12518,V ugm-3
06/03/2019,16:00:00,22.85686,V ugm-3
06/03/2019,17:00:00,23.74883,V ugm-3
06/03/2019,18:00:00,23.74883,V ugm-3
06/03/2019,19:00:00,25.36554,V ugm-3
06/03/2019,20:00:00,20.51542,V ugm-3
06/03/2019,21:00:00,14.3831,V ugm-3
06/03/2019,22:00:00,13.88136,V ugm-3
06/03/2019,23:00:00,14.10435,V ugm-3
06/03/2019,24:00:00,12.59915,V ugm-3
07/03/2019,01:00:00,15.81098,V ugm-3
07/03/2019,02:00:00,15.21434,V ugm-3
07/03/2019,03:00:00,9.45303,V ugm-3
07/03/2019,04:00:00,7.6631,V ugm-3
07/03/2019,05:00:00,7.15969,V ugm-3
07/03/2019,06:00:00,6.93595,V ugm-3
07/03/2019,07:00:00,10.90734,V ugm-3
07/03/2019,08:00:00,24.94703,V ugm-3
07/03/2019,09:00:00,32.33046,V ugm-3
07/03/2019,10:00:00,24.05207,V ugm-3
07/03/2019,11:00:00,18.57044,V ugm-3
07/03/2019,12:00:00,15.49401,V ugm-3
07/03/2019,13:00:00,17.228,V ugm-3
07/03/2019,14:00:00,17.17206,V ugm-3
07/03/2019,15:00:00,15.38214,V ugm-3
07/03/2019,16:00:00,20.08069,V ugm-3
07/03/2019,17:00:00,22.03841,V ugm-3
07/03/2019,18:00:00,25.89793,V ugm-3
07/03/2019,19:00:00,19.85694,V ugm-3
07/03/2019,20:00:00,16.33304,V ugm-3
07/03/2019,21:00:00,16.89239,V ugm-3
07/03/2019,22:00:00,16.2771,V ugm-3
07/03/2019,23:00:00,29.47778,V ugm-3
07/03/2019,24:00:00,22.70963,V ugm-3
08/03/2019,01:00:00,16.91133,V ugm-3
08/03/2019,02:00:00,24.35681,V ugm-3
08/03/2019,03:00:00,19.30586,V ugm-3
08/03/2019,04:00:00,19.9232,V ugm-3
08/03/2019,05:00:00,22.7854,V ugm-3
08/03/2019,06:00:00,30.41795,V ugm-3
08/03/2019,07:00:00,84.29477,V ugm-3
08/03/2019,08:00:00,93.89158,V ugm-3
08/03/2019,09:00:00,98.54967,V ugm-3
08/03/2019,10:00:00,56.85126,V ugm-3
08/03/2019,11:00:00,56.06556,V ugm-3
08/03/2019,12:00:00,55.05537,V ugm-3
08/03/2019,13:00:00,42.54024,V ugm-3
08/03/2019,14:00:00,45.90754,V ugm-3
08/03/2019,15:00:00,38.27499,V ugm-3
08/03/2019,16:00:00,41.58617,V ugm-3
08/03/2019,17:00:00,24.52518,V ugm-3
08/03/2019,18:00:00,21.77521,V ugm-3
08/03/2019,19:00:00,29.01491,V ugm-3
08/03/2019,20:00:00,32.1016,V ugm-3
08/03/2019,21:00:00,22.89765,V ugm-3
08/03/2019,22:00:00,19.81095,V ugm-3
08/03/2019,23:00:00,15.82631,V ugm-3
08/03/2019,24:00:00,19.75483,V ugm-3
09/03/2019,01:00:00,17.79343,V ugm-3
09/03/2019,02:00:00,16.21679,V ugm-3
09/03/2019,03:00:00,13.85184,V ugm-3
09/03/2019,04:00:00,10.1918,V ugm-3
09/03/2019,05:00:00,8.72779,V ugm-3
09/03/2019,06:00:00,10.69858,V ugm-3
09/03/2019,07:00:00,17.23034,V ugm-3
09/03/2019,08:00:00,11.99367,V ugm-3
09/03/2019,09:00:00,9.85395,V ugm-3
09/03/2019,10:00:00,9.4598,V ugm-3
09/03/2019,11:00:00,8.50255,V ugm-3
09/03/2019,12:00:00,10.02288,V ugm-3
09/03/2019,13:00:00,9.68503,V ugm-3
09/03/2019,14:00:00,13.00722,V ugm-3
09/03/2019,15:00:00,13.40138,V ugm-3
09/03/2019,16:00:00,12.8946,V ugm-3
09/03/2019,17:00:00,11.20535,V ugm-3
09/03/2019,18:00:00,12.61306,V ugm-3
09/03/2019,19:00:00,21.003,V ugm-3
09/03/2019,20:00:00,28.71724,V ugm-3
09/03/2019,21:00:00,29.39294,V ugm-3
09/03/2019,22:00:00,25.39505,V ugm-3
09/03/2019,23:00:00,32.03943,V ugm-3
09/03/2019,24:00:00,24.04365,V ugm-3
10/03/2019,01:00:00,11.97693,V ugm-3
10/03/2019,02:00:00,15.19714,V ugm-3
10/03/2019,03:00:00,23.33241,V ugm-3
10/03/2019,04:00:00,19.32127,V ugm-3
10/03/2019,05:00:00,5.593,V ugm-3
10/03/2019,06:00:00,5.14104,V ugm-3
10/03/2019,07:00:00,4.91506,V ugm-3
10/03/2019,08:00:00,2.71176,V ugm-3
10/03/2019,09:00:00,5.81898,V ugm-3
10/03/2019,10:00:00,6.10145,V ugm-3
10/03/2019,11:00:00,7.06187,V ugm-3
10/03/2019,12:00:00,5.70599,V ugm-3
10/03/2019,13:00:00,7.17486,V ugm-3
10/03/2019,14:00:00,7.8528,V ugm-3
10/03/2019,15:00:00,10.22558,V ugm-3
10/03/2019,16:00:00,9.71713,V ugm-3
10/03/2019,17:00:00,10.90352,V ugm-3
10/03/2019,18:00:00,8.9262,V ugm-3
10/03/2019,19:00:00,9.94311,V ugm-3
10/03/2019,20:00:00,10.0561,V ugm-3
10/03/2019,21:00:00,16.32703,V ugm-3
10/03/2019,22:00:00,9.83012,V ugm-3
10/03/2019,23:00:00,5.42351,V ugm-3
10/03/2019,24:00:00,4.18063,V ugm-3
11/03/2019,01:00:00,3.09859,V ugm-3
11/03/2019,02:00:00,9.57918,V ugm-3
11/03/2019,03:00:00,4.3078,V ugm-3
11/03/2019,04:00:00,2.66403,V ugm-3
11/03/2019,05:00:00,1.92717,V ugm-3
11/03/2019,06:00:00,4.98798,V ugm-3
11/03/2019,07:00:00,13.32017,V ugm-3
11/03/2019,08:00:00,15.58743,V ugm-3
11/03/2019,09:00:00,28.17074,V ugm-3
11/03/2019,10:00:00,21.25558,V ugm-3
11/03/2019,11:00:00,12.63999,V ugm-3
11/03/2019,12:00:00,18.87496,V ugm-3
11/03/2019,13:00:00,13.71694,V ugm-3
11/03/2019,14:00:00,14.79389,V ugm-3
11/03/2019,15:00:00,16.72106,V ugm-3
11/03/2019,16:00:00,18.87496,V ugm-3
11/03/2019,17:00:00,19.10169,V ugm-3
11/03/2019,18:00:00,29.191,V ugm-3
11/03/2019,19:00:00,35.25593,V ugm-3
11/03/2019,20:00:00,47.61251,V ugm-3
11/03/2019,21:00:00,14.96393,V ugm-3
11/03/2019,22:00:00,14.73721,V ugm-3
11/03/2019,23:00:00,14.85057,V ugm-3
11/03/2019,24:00:00,5.72484,V ugm-3
12/03/2019,01:00:00,4.24616,V ugm-3
12/03/2019,02:00:00,9.49699,V ugm-3
12/03/2019,03:00:00,5.80056,V ugm-3
12/03/2019,04:00:00,3.86704,V ugm-3
12/03/2019,05:00:00,3.63956,V ugm-3
12/03/2019,06:00:00,4.32198,V ugm-3
12/03/2019,07:00:00,7.44973,V ugm-3
12/03/2019,08:00:00,14.89947,V ugm-3
12/03/2019,09:00:00,14.72886,V ugm-3
12/03/2019,10:00:00,19.05084,V ugm-3
12/03/2019,11:00:00,56.35637,V ugm-3
12/03/2019,12:00:00,28.26349,V ugm-3
12/03/2019,13:00:00,27.3536,V ugm-3
12/03/2019,14:00:00,34.57586,V ugm-3
12/03/2019,15:00:00,23.42969,V ugm-3
12/03/2019,16:00:00,22.80414,V ugm-3
12/03/2019,17:00:00,20.13134,V ugm-3
12/03/2019,18:00:00,21.66678,V ugm-3
12/03/2019,19:00:00,20.07447,V ugm-3
12/03/2019,20:00:00,13.5915,V ugm-3
12/03/2019,21:00:00,12.68161,V ugm-3
12/03/2019,22:00:00,9.55386,V ugm-3
12/03/2019,23:00:00,10.97556,V ugm-3
12/03/2019,24:00:00,6.0849,V ugm-3
13/03/2019,01:00:00,3.87973,V ugm-3
13/03/2019,02:00:00,11.69624,V ugm-3
13/03/2019,03:00:00,6.10486,V ugm-3
13/03/2019,04:00:00,4.84966,V ugm-3
13/03/2019,05:00:00,4.50733,V ugm-3
13/03/2019,06:00:00,5.36315,V ugm-3
13/03/2019,07:00:00,7.64535,V ugm-3
13/03/2019,08:00:00,14.54898,V ugm-3
13/03/2019,09:00:00,20.02624,V ugm-3
13/03/2019,10:00:00,23.33542,V ugm-3
13/03/2019,11:00:00,13.35083,V ugm-3
13/03/2019,12:00:00,16.31768,V ugm-3
13/03/2019,13:00:00,13.6361,V ugm-3
13/03/2019,14:00:00,11.69624,V ugm-3
13/03/2019,15:00:00,13.97843,V ugm-3
13/03/2019,16:00:00,16.20357,V ugm-3
13/03/2019,17:00:00,21.28145,V ugm-3
13/03/2019,18:00:00,20.14035,V ugm-3
13/03/2019,19:00:00,25.56056,V ugm-3
13/03/2019,20:00:00,17.28761,V ugm-3
13/03/2019,21:00:00,11.58213,V ugm-3
13/03/2019,22:00:00,10.55514,V ugm-3
13/03/2019,23:00:00,10.6122,V ugm-3
13/03/2019,24:00:00,6.90363,V ugm-3
14/03/2019,01:00:00,5.41886,V ugm-3
14/03/2019,02:00:00,12.47863,V ugm-3
14/03/2019,03:00:00,8.07104,V ugm-3
14/03/2019,04:00:00,4.75104,V ugm-3
14/03/2019,05:00:00,4.35035,V ugm-3
14/03/2019,06:00:00,4.23587,V ugm-3
14/03/2019,07:00:00,6.98346,V ugm-3
14/03/2019,08:00:00,19.0614,V ugm-3
14/03/2019,09:00:00,18.43174,V ugm-3
14/03/2019,10:00:00,15.34071,V ugm-3
14/03/2019,11:00:00,13.90967,V ugm-3
14/03/2019,12:00:00,21.00761,V ugm-3
14/03/2019,13:00:00,No data,V ugm-3
14/03/2019,14:00:00,14.94002,V ugm-3
14/03/2019,15:00:00,17.80209,V ugm-3
14/03/2019,16:00:00,17.45864,V ugm-3
14/03/2019,17:00:00,17.22967,V ugm-3
14/03/2019,18:00:00,20.77864,V ugm-3
14/03/2019,19:00:00,22.83933,V ugm-3
14/03/2019,20:00:00,25.12899,V ugm-3
14/03/2019,21:00:00,21.63726,V ugm-3
14/03/2019,22:00:00,15.97036,V ugm-3
14/03/2019,23:00:00,7.15518,V ugm-3
14/03/2019,24:00:00,4.0069,V ugm-3
15/03/2019,01:00:00,1.9125,V ugm-3
15/03/2019,02:00:00,4.30312,V ugm-3
15/03/2019,03:00:00,2.46713,V ugm-3
15/03/2019,04:00:00,1.72125,V ugm-3
15/03/2019,05:00:00,2.40975,V ugm-3
15/03/2019,06:00:00,2.9835,V ugm-3
15/03/2019,07:00:00,5.62275,V ugm-3
15/03/2019,08:00:00,13.77,V ugm-3
15/03/2019,09:00:00,23.6385,V ugm-3
15/03/2019,10:00:00,16.35188,V ugm-3
15/03/2019,11:00:00,15.89288,V ugm-3
15/03/2019,12:00:00,46.07213,V ugm-3
15/03/2019,13:00:00,14.688,V ugm-3
15/03/2019,14:00:00,17.26988,V ugm-3
15/03/2019,15:00:00,22.43363,V ugm-3
15/03/2019,16:00:00,30.294,V ugm-3
15/03/2019,17:00:00,21.68775,V ugm-3
15/03/2019,18:00:00,23.409,V ugm-3
15/03/2019,19:00:00,19.90913,V ugm-3
15/03/2019,20:00:00,24.67125,V ugm-3
15/03/2019,21:00:00,21.63038,V ugm-3
15/03/2019,22:00:00,19.33538,V ugm-3
15/03/2019,23:00:00,9.98325,V ugm-3
15/03/2019,24:00:00,5.62275,V ugm-3
16/03/2019,01:00:00,6.0435,V ugm-3
16/03/2019,02:00:00,6.48338,V ugm-3
16/03/2019,03:00:00,4.70475,V ugm-3
16/03/2019,04:00:00,3.04088,V ugm-3
16/03/2019,05:00:00,1.89338,V ugm-3
16/03/2019,06:00:00,2.58188,V ugm-3
16/03/2019,07:00:00,4.24575,V ugm-3
16/03/2019,08:00:00,4.64738,V ugm-3
16/03/2019,09:00:00,5.508,V ugm-3
16/03/2019,10:00:00,8.89313,V ugm-3
16/03/2019,11:00:00,9.58163,V ugm-3
16/03/2019,12:00:00,10.15537,V ugm-3
16/03/2019,13:00:00,13.48313,V ugm-3
